,Title,Vote,Name
23167,DRYCLEAN ENVIRONMENT RESPONSE,not voting,Stewart
23168,DRYCLEAN ENVIRONMENT RESPONSE,not voting,Morrison
23169,DRYCLEAN ENVIRONMENT RESPONSE,not voting,Murphy
23170,DRYCLEAN ENVIRONMENT RESPONSE,not voting,Plummer
24968,ENVIRONMENTAL JUSTICE AGENDA,yes,"Ammons, Carol"
24969,ENVIRONMENTAL JUSTICE AGENDA,yes,"Davis, William"
24970,ENVIRONMENTAL JUSTICE AGENDA,yes,"Edly-Allen, Mary"
24971,ENVIRONMENTAL JUSTICE AGENDA,yes,"Didech, Daniel"
24972,ENVIRONMENTAL JUSTICE AGENDA,yes,"Harper, Sonya M"
24973,ENVIRONMENTAL JUSTICE AGENDA,yes,"Gabel, Robyn"
24974,ENVIRONMENTAL JUSTICE AGENDA,yes,"Hernandez, Barbara"
24975,ENVIRONMENTAL JUSTICE AGENDA,yes,"Mah, Theresa"
24976,ENVIRONMENTAL JUSTICE AGENDA,yes,"Mason, Joyce"
24977,ENVIRONMENTAL JUSTICE AGENDA,yes,"Martwick, Robert"
24978,ENVIRONMENTAL JUSTICE AGENDA,yes,"Moeller, Anna"
24979,ENVIRONMENTAL JUSTICE AGENDA,yes,"Morgan, Bob"
24980,ENVIRONMENTAL JUSTICE AGENDA,yes,"Mussman, Michelle"
24981,ENVIRONMENTAL JUSTICE AGENDA,yes,"Thapedi, André"
24982,ENVIRONMENTAL JUSTICE AGENDA,yes,"Smith, Nicholas K"
24983,ENVIRONMENTAL JUSTICE AGENDA,yes,"Walsh Jr., Lawrence"
24984,ENVIRONMENTAL JUSTICE AGENDA,yes,"Williams, Ann M"
24985,ENVIRONMENTAL JUSTICE AGENDA,no,"Bailey, Darren"
24986,ENVIRONMENTAL JUSTICE AGENDA,no,"Caulkins, Dan"
24987,ENVIRONMENTAL JUSTICE AGENDA,no,"Butler, Tim"
24988,ENVIRONMENTAL JUSTICE AGENDA,no,"Costello II, Jerry"
24989,ENVIRONMENTAL JUSTICE AGENDA,no,"Marron, Michael T"
24990,ENVIRONMENTAL JUSTICE AGENDA,no,"Meier, Charles"
24991,ENVIRONMENTAL JUSTICE AGENDA,no,"Mazzochi, Deanne M"
24992,ENVIRONMENTAL JUSTICE AGENDA,no,"Miller, Chris"
24993,ENVIRONMENTAL JUSTICE AGENDA,no,"Severin, Dave"
24994,ENVIRONMENTAL JUSTICE AGENDA,no,"Ugaste, Dan"
24995,ENVIRONMENTAL JUSTICE AGENDA,no,"Wheeler, Keith R"
24996,ENVIRONMENTAL JUSTICE AGENDA,no,"Welter, David A"
24997,ENVIRONMENTAL JUSTICE AGENDA,not voting,"Hurley, Frances A"
24998,ENVIRONMENTAL JUSTICE AGENDA,not voting,"Morrison, Thomas"
25673,ILLINOIS-CLIMATE CHANGE,yes,"Fine, Laura"
25674,ILLINOIS-CLIMATE CHANGE,yes,"Bush, Melinda"
25675,ILLINOIS-CLIMATE CHANGE,yes,"McGuire, Pat"
25676,ILLINOIS-CLIMATE CHANGE,yes,"Koehler, David"
25677,ILLINOIS-CLIMATE CHANGE,yes,"Oberweis, Jim"
25678,ILLINOIS-CLIMATE CHANGE,yes,"Steans, Heather A"
25679,ILLINOIS-CLIMATE CHANGE,no,"Plummer, Jason"
25680,ILLINOIS-CLIMATE CHANGE,not voting,"Morrison, Julie A"
25681,ILLINOIS-CLIMATE CHANGE,not voting,"Syverson, Dave"
36435,ENVIRONMENT-TECH,not voting,Lightford
36436,ENVIRONMENT-TECH,yes,Luechtefeld
36437,ENVIRONMENT-TECH,yes,Maloney
36438,ENVIRONMENT-TECH,yes,Althoff
36439,ENVIRONMENT-TECH,yes,Martinez
36440,ENVIRONMENT-TECH,yes,Axley
36441,ENVIRONMENT-TECH,yes,Bomke
36442,ENVIRONMENT-TECH,yes,Burzynski
36443,ENVIRONMENT-TECH,not voting,Meeks
36444,ENVIRONMENT-TECH,yes,Dahl
36445,ENVIRONMENT-TECH,yes,DeLeo
36446,ENVIRONMENT-TECH,yes,Garrett
36447,ENVIRONMENT-TECH,yes,Halvorson
36448,ENVIRONMENT-TECH,yes,Millner
36449,ENVIRONMENT-TECH,yes,Pankau
36450,ENVIRONMENT-TECH,yes,Peterson
36451,ENVIRONMENT-TECH,yes,Schoenberg
36452,ENVIRONMENT-TECH,yes,Shadid
36453,ENVIRONMENT-TECH,yes,Syverson
36454,ENVIRONMENT-TECH,yes,Trotter
36455,ENVIRONMENT-TECH,yes,Brady
36456,ENVIRONMENT-TECH,yes,Munoz
36457,ENVIRONMENT-TECH,yes,Wilhelmi
36458,ENVIRONMENT-TECH,yes,Sullivan
36459,ENVIRONMENT-TECH,yes,Collins
36460,ENVIRONMENT-TECH,yes,Jacobs
36461,ENVIRONMENT-TECH,yes,"Jones, J."
36462,ENVIRONMENT-TECH,yes,Cullerton
36463,ENVIRONMENT-TECH,yes,Watson
36464,ENVIRONMENT-TECH,yes,Clayborne
36465,ENVIRONMENT-TECH,yes,Crotty
36466,ENVIRONMENT-TECH,yes,Geo-Karis
36467,ENVIRONMENT-TECH,yes,Haine
36468,ENVIRONMENT-TECH,yes,Harmon
36469,ENVIRONMENT-TECH,yes,Hendon
36470,ENVIRONMENT-TECH,yes,Hunter
36471,ENVIRONMENT-TECH,yes,Lauzen
36472,ENVIRONMENT-TECH,yes,"Jones, E."
36473,ENVIRONMENT-TECH,yes,Demuzio
36474,ENVIRONMENT-TECH,not voting,Petka
36475,ENVIRONMENT-TECH,yes,Link
36476,ENVIRONMENT-TECH,not voting,"Jones, W."
36477,ENVIRONMENT-TECH,not voting,Sieben
36478,ENVIRONMENT-TECH,not voting,Viverito
36479,ENVIRONMENT-TECH,not voting,Cronin
36480,ENVIRONMENT-TECH,not voting,Dillard
36481,ENVIRONMENT-TECH,not voting,Forby
36482,ENVIRONMENT-TECH,yes,Winkel
36483,ENVIRONMENT-TECH,yes,del Valle
36484,ENVIRONMENT-TECH,yes,Radogno
36485,ENVIRONMENT-TECH,yes,Raoul
36486,ENVIRONMENT-TECH,yes,Rauschenberger
36487,ENVIRONMENT-TECH,yes,Righter
36488,ENVIRONMENT-TECH,yes,Risinger
36489,ENVIRONMENT-TECH,yes,Ronen
36490,ENVIRONMENT-TECH,yes,Roskam
36491,ENVIRONMENT-TECH,yes,Rutherford
36492,ENVIRONMENT-TECH,yes,Sandoval
36493,ENVIRONMENT-TECH,not voting,Silverstein
36494,ENVIRONMENT-TECH,yes,Leitch
36495,ENVIRONMENT-TECH,yes,Krause
36496,ENVIRONMENT-TECH,yes,Madigan
36497,ENVIRONMENT-TECH,yes,Acevedo
36498,ENVIRONMENT-TECH,yes,Bassi
36499,ENVIRONMENT-TECH,yes,Beaubien
36500,ENVIRONMENT-TECH,yes,Beiser
36501,ENVIRONMENT-TECH,yes,Bellock
36502,ENVIRONMENT-TECH,yes,Berrios
36503,ENVIRONMENT-TECH,yes,Biggins
36504,ENVIRONMENT-TECH,yes,Mautino
36505,ENVIRONMENT-TECH,yes,Black
36506,ENVIRONMENT-TECH,yes,Boland
36507,ENVIRONMENT-TECH,yes,May
36508,ENVIRONMENT-TECH,yes,Bost
36509,ENVIRONMENT-TECH,yes,Brauer
36510,ENVIRONMENT-TECH,yes,Brosnahan
36511,ENVIRONMENT-TECH,yes,Meyer
36512,ENVIRONMENT-TECH,yes,Currie
36513,ENVIRONMENT-TECH,yes,Munson
36514,ENVIRONMENT-TECH,yes,Holbrook
36515,ENVIRONMENT-TECH,yes,Hultgren
36516,ENVIRONMENT-TECH,yes,Jefferson
36517,ENVIRONMENT-TECH,yes,Jenisch
36518,ENVIRONMENT-TECH,yes,Lang
36519,ENVIRONMENT-TECH,yes,Dugan
36520,ENVIRONMENT-TECH,yes,Dunkin
36521,ENVIRONMENT-TECH,yes,Dunn
36522,ENVIRONMENT-TECH,yes,Lindner
36523,ENVIRONMENT-TECH,yes,Mathias
36524,ENVIRONMENT-TECH,yes,McAuliffe
36525,ENVIRONMENT-TECH,yes,Reitz
36526,ENVIRONMENT-TECH,yes,"Lyons, Joseph"
36527,ENVIRONMENT-TECH,yes,McCarthy
36528,ENVIRONMENT-TECH,yes,McKeon
36529,ENVIRONMENT-TECH,yes,Mendoza
36530,ENVIRONMENT-TECH,yes,Moffitt
36531,ENVIRONMENT-TECH,yes,Molaro
36532,ENVIRONMENT-TECH,yes,Mulligan
36533,ENVIRONMENT-TECH,yes,Myers
36534,ENVIRONMENT-TECH,yes,Tenhouse
36535,ENVIRONMENT-TECH,yes,Tryon
36536,ENVIRONMENT-TECH,yes,Turner
36537,ENVIRONMENT-TECH,yes,McGuire
36538,ENVIRONMENT-TECH,yes,Verschoore
36539,ENVIRONMENT-TECH,yes,"Bradley, John"
36540,ENVIRONMENT-TECH,yes,"Bradley, Richard"
36541,ENVIRONMENT-TECH,yes,Brady
36542,ENVIRONMENT-TECH,yes,Smith
36543,ENVIRONMENT-TECH,yes,Miller
36544,ENVIRONMENT-TECH,yes,"Mitchell, Bill"
36545,ENVIRONMENT-TECH,yes,Burke
36546,ENVIRONMENT-TECH,yes,Stephens
36547,ENVIRONMENT-TECH,yes,"Mitchell, Jerry"
36548,ENVIRONMENT-TECH,yes,Sullivan
36549,ENVIRONMENT-TECH,yes,Hannig
36550,ENVIRONMENT-TECH,yes,Collins
36551,ENVIRONMENT-TECH,yes,Howard
36552,ENVIRONMENT-TECH,yes,Chapa LaVia
36553,ENVIRONMENT-TECH,yes,Chavez
36554,ENVIRONMENT-TECH,yes,Churchill
36555,ENVIRONMENT-TECH,yes,Colvin
36556,ENVIRONMENT-TECH,yes,Durkin
36557,ENVIRONMENT-TECH,yes,Eddy
