,id_x,identifier,title,classification_x,subject,session_identifier,jurisdiction,organization_classification,bill_id,id_y,organization_id,description,date,classification_y,order
20430,ocd-bill/101f2dec-108c-4974-8708-f7d2fff675b8,HB 1472,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/101f2dec-108c-4974-8708-f7d2fff675b8,1e80094c-8a1b-4110-9f21-3eec41c3275f,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 2 Referred to Rules Committee,2021-04-20,['referral-committee'],16
20431,ocd-bill/101f2dec-108c-4974-8708-f7d2fff675b8,HB 1472,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/101f2dec-108c-4974-8708-f7d2fff675b8,32d67eff-125a-4b6f-a4db-93c29a011d85,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,"House Floor Amendment No. 3 Filed with Clerk by Rep. Lawrence Walsh, Jr.",2021-04-20,['amendment-introduction'],17
129963,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,HB 1463,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,e5aef220-3a9e-4490-985c-ef6dca570e5b,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
54509,ocd-bill/2e3ae7ef-633a-4eff-88b7-cc13d9261b33,HB 1460,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/2e3ae7ef-633a-4eff-88b7-cc13d9261b33,ce89afb1-b49f-4fcd-865d-b74325ac7273,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
28278,ocd-bill/6bbe0fd9-0fac-48f4-9bec-61da4a99d46b,HB 1456,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/6bbe0fd9-0fac-48f4-9bec-61da4a99d46b,356b0cb3-8362-4db4-9a49-3e8ff717ed34,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
104692,ocd-bill/98056e17-cd66-4c60-9eb4-749347a18ae5,HB 1487,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/98056e17-cd66-4c60-9eb4-749347a18ae5,06666f77-c12c-4c56-9b15-f3f96b24c351,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
27990,ocd-bill/434a32ea-62da-4d7c-bd4c-d6de54e6e68a,HB 1451,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/434a32ea-62da-4d7c-bd4c-d6de54e6e68a,db9500a1-aee9-429c-b773-33523855c03f,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
95589,ocd-bill/9a4caac8-d0d9-4cc7-8be3-7010b2969884,HB 1445,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/9a4caac8-d0d9-4cc7-8be3-7010b2969884,2a07fcda-9a11-41bc-ba19-c24044da9c72,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
105220,ocd-bill/06a6aabb-2481-4faf-ba41-df514a609a14,HB 1446,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/06a6aabb-2481-4faf-ba41-df514a609a14,10df7d16-0771-420e-b1f8-6dfcf924af5e,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
110286,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,HB 3497,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,107f2b00-11f8-4f7f-9703-4bdf3a1e2577,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Placed on Calendar Order of 3rd Reading - Short Debate,2021-04-20,[],20
110285,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,HB 3497,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,27a7d81a-d432-4165-aaa1-4174cbc4ed23,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 2 Adopted,2021-04-20,['amendment-passage'],19
110284,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,HB 3497,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,0509a762-8e1a-4c49-a03e-afacdad3068b,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],18
110283,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,HB 3497,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,91436982-f206-4377-bb67-ed391d210875,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 2 Recommends Be Adopted Rules Committee;  005-000-000,2021-04-20,['committee-passage-favorable'],17
86225,ocd-bill/7b390236-d444-48a0-bb27-92a99e13a0d0,HB 1485,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/7b390236-d444-48a0-bb27-92a99e13a0d0,5eaea591-01f4-448b-a6f9-cba83c2a54f8,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
96184,ocd-bill/07e2ecb2-6943-4d9f-999e-dcaf8eac5f41,HB 1484,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/07e2ecb2-6943-4d9f-999e-dcaf8eac5f41,ebeec9b6-6f8b-4af2-a214-f59d714d1410,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
96183,ocd-bill/07e2ecb2-6943-4d9f-999e-dcaf8eac5f41,HB 1484,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/07e2ecb2-6943-4d9f-999e-dcaf8eac5f41,3432dce2-8ed0-45c1-a8e8-4273fe3913f6,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
86226,ocd-bill/7b390236-d444-48a0-bb27-92a99e13a0d0,HB 1485,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/7b390236-d444-48a0-bb27-92a99e13a0d0,993e4453-c2cb-463a-98ed-a1ea8a2da5c8,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
105221,ocd-bill/06a6aabb-2481-4faf-ba41-df514a609a14,HB 1446,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/06a6aabb-2481-4faf-ba41-df514a609a14,9a016159-7dc7-4118-9972-1b3e247adfa3,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
39651,ocd-bill/d34d7eab-dc68-4e7b-a4ed-bc79285de259,SB 1090,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/d34d7eab-dc68-4e7b-a4ed-bc79285de259,07e441cd-8bf1-457d-b65e-4d5bdfa69a49,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,"Chief Sponsor Changed to Sen. Emil Jones, III",2021-04-20,[],11
39650,ocd-bill/d34d7eab-dc68-4e7b-a4ed-bc79285de259,SB 1090,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/d34d7eab-dc68-4e7b-a4ed-bc79285de259,1c565a79-9755-4b45-b079-a5a6788abf0c,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Senate Floor Amendment No. 1 Assignments Refers to Licensed Activities,2021-04-20,[],10
23306,ocd-bill/117d5cc5-af6c-4aeb-998b-542555bd336f,HB 1448,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/117d5cc5-af6c-4aeb-998b-542555bd336f,1e495a51-26df-40b3-ae4b-88db12c57ee5,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
23307,ocd-bill/117d5cc5-af6c-4aeb-998b-542555bd336f,HB 1448,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/117d5cc5-af6c-4aeb-998b-542555bd336f,f45bdfbc-8a67-4090-918b-0257727b5cbb,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
74428,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,HB 1471,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,d6d3f8e0-f1e0-4605-8970-de27080d91d3,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Filed with Clerk by Rep. Thaddeus Jones,2021-04-20,['amendment-introduction'],6
74429,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,HB 1471,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,932a76dc-ca6c-411e-ad0a-ceae7c1db9d5,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Referred to Rules Committee,2021-04-20,['referral-committee'],7
74430,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,HB 1471,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,5f24594b-4887-483a-a662-d5f74e696023,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],8
74431,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,HB 1471,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/642a221a-e658-45bf-9d50-c0bb294ddb59,a48aa2b8-0504-4881-b76b-1d755efeb44e,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],9
95590,ocd-bill/9a4caac8-d0d9-4cc7-8be3-7010b2969884,HB 1445,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/9a4caac8-d0d9-4cc7-8be3-7010b2969884,aa9db255-a8e7-4298-afe8-cb2c7d7b4513,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
27991,ocd-bill/434a32ea-62da-4d7c-bd4c-d6de54e6e68a,HB 1451,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/434a32ea-62da-4d7c-bd4c-d6de54e6e68a,b7589c7c-b0c5-4054-ab27-8cadc52f080a,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
17026,ocd-bill/c864a489-e621-4794-a2da-2f1c28d5428b,SB 1091,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/c864a489-e621-4794-a2da-2f1c28d5428b,020cbb2b-95f7-464a-979d-c63ac07e612c,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Added as Co-Sponsor Sen. Jacqueline Y. Collins,2021-04-20,[],14
72658,ocd-bill/692d8781-6218-488e-86c2-e1a24ea78a19,HB 1461,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/692d8781-6218-488e-86c2-e1a24ea78a19,fcc10c2a-94b4-4a3f-b314-780a9f944fe2,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Rules Refers to Police & Fire Committee,2021-04-20,[],10
114432,ocd-bill/ccefe89a-adf2-41a5-b85e-dc2381bc0a6b,HB 1447,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/ccefe89a-adf2-41a5-b85e-dc2381bc0a6b,de28accd-8956-41a9-852a-d58872ab268b,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
109772,ocd-bill/fc376e0a-c9b1-4236-874d-835158e6c445,HB 1454,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/fc376e0a-c9b1-4236-874d-835158e6c445,bd1c6bd2-3bab-4d54-a94e-36c92698a53a,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
72657,ocd-bill/692d8781-6218-488e-86c2-e1a24ea78a19,HB 1461,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/692d8781-6218-488e-86c2-e1a24ea78a19,0c141dfa-89fa-4afd-b495-39d1c5a14ef9,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Chief Co-Sponsor Rep. Emanuel Chris Welch,2021-04-20,[],9
114433,ocd-bill/ccefe89a-adf2-41a5-b85e-dc2381bc0a6b,HB 1447,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/ccefe89a-adf2-41a5-b85e-dc2381bc0a6b,7e6a3043-ce17-4e98-8ae4-2262dd62d285,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
111098,ocd-bill/39028420-ee7d-4d7c-b901-613ce83e9acc,HB 1470,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/39028420-ee7d-4d7c-b901-613ce83e9acc,af473d04-8180-458d-9b24-3be438ffc501,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
34437,ocd-bill/60754a95-6d5e-4150-b06d-f7ba110e2917,HB 1489,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/60754a95-6d5e-4150-b06d-f7ba110e2917,90ee1fab-5cf8-4e60-b904-20dac3faca32,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
34438,ocd-bill/60754a95-6d5e-4150-b06d-f7ba110e2917,HB 1489,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/60754a95-6d5e-4150-b06d-f7ba110e2917,508da59b-4fd0-49f0-8c88-29c9a00ea92f,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
111899,ocd-bill/f5838728-22d3-4187-a8d5-19b1d67adcf3,HB 1468,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/f5838728-22d3-4187-a8d5-19b1d67adcf3,dc236039-2cc0-412c-9863-ab8e2e1c1893,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
81948,ocd-bill/faed72f9-dbc8-4030-a76f-668ab18c4d62,HB 1455,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/faed72f9-dbc8-4030-a76f-668ab18c4d62,f444d6d4-0ba4-47cd-9792-935bbf88461b,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
81949,ocd-bill/faed72f9-dbc8-4030-a76f-668ab18c4d62,HB 1455,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/faed72f9-dbc8-4030-a76f-668ab18c4d62,aae22f84-60ac-4371-9e0c-e6ccc9ce8ec2,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
111898,ocd-bill/f5838728-22d3-4187-a8d5-19b1d67adcf3,HB 1468,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/f5838728-22d3-4187-a8d5-19b1d67adcf3,83ed2d49-5acb-402c-8a57-3f69cc077a9a,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
111097,ocd-bill/39028420-ee7d-4d7c-b901-613ce83e9acc,HB 1470,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/39028420-ee7d-4d7c-b901-613ce83e9acc,99322da9-7994-4076-95bf-ac971c19c2fe,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
104127,ocd-bill/329129d2-8587-4455-a29a-ce1a610e4523,HB 1442,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/329129d2-8587-4455-a29a-ce1a610e4523,c6d9f817-a730-4283-8999-9ea03a05d30b,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
111704,ocd-bill/7e91d95a-982f-4b22-ba10-f2805685f54d,HB 1459,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/7e91d95a-982f-4b22-ba10-f2805685f54d,dd6160f8-9408-4c7d-a866-484be73d2428,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
104126,ocd-bill/329129d2-8587-4455-a29a-ce1a610e4523,HB 1442,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/329129d2-8587-4455-a29a-ce1a610e4523,a180fa03-372e-46d8-b47d-e72655bc86d2,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
27824,ocd-bill/b0e5b303-d4d8-4ff0-bf18-f74d5f3f991a,HB 1486,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/b0e5b303-d4d8-4ff0-bf18-f74d5f3f991a,89c171dc-bda0-49f7-8158-8950e54c3351,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
82203,ocd-bill/943f9aef-6f0e-478e-80ad-995c79a99350,HB 1479,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/943f9aef-6f0e-478e-80ad-995c79a99350,1906fb43-aaa7-4e55-ab77-6e82411183dd,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
82204,ocd-bill/943f9aef-6f0e-478e-80ad-995c79a99350,HB 1479,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/943f9aef-6f0e-478e-80ad-995c79a99350,dd1c3982-73e6-4c96-b448-4e121f13bfff,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
109773,ocd-bill/fc376e0a-c9b1-4236-874d-835158e6c445,HB 1454,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/fc376e0a-c9b1-4236-874d-835158e6c445,6756d35c-3079-4f0c-aa28-d700e7af0e79,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
34231,ocd-bill/b1d8d84f-78ee-4bd8-9d6f-4f35461fe9e5,HB 1444,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/b1d8d84f-78ee-4bd8-9d6f-4f35461fe9e5,1c84bb27-8eb9-4eef-bec3-96402862647f,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
83555,ocd-bill/3f33270a-8d66-47af-901e-4f2636533f90,HB 1443,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3f33270a-8d66-47af-901e-4f2636533f90,854ed233-4807-4353-b37f-c21339bb4e13,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 2 Filed with Clerk by Rep. La Shawn K. Ford,2021-04-20,['amendment-introduction'],26
34230,ocd-bill/b1d8d84f-78ee-4bd8-9d6f-4f35461fe9e5,HB 1444,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/b1d8d84f-78ee-4bd8-9d6f-4f35461fe9e5,3aa4072b-4a6b-4754-88b6-89e3bc71b003,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
72656,ocd-bill/692d8781-6218-488e-86c2-e1a24ea78a19,HB 1461,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/692d8781-6218-488e-86c2-e1a24ea78a19,6d4fb494-bb43-4011-9300-1c72891245d8,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Chief Sponsor Changed to Rep. Jay Hoffman,2021-04-20,[],8
66281,ocd-bill/da0653f8-1ffa-4016-9eab-bee0a61863c7,HB 1452,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/da0653f8-1ffa-4016-9eab-bee0a61863c7,e8688838-2bc8-4b1c-94e1-51383e8eb550,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Referred to Rules Committee,2021-04-20,['referral-committee'],7
76611,ocd-bill/02648e8a-7ffe-4209-be8b-38ddc0c4f6e7,HB 1477,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/02648e8a-7ffe-4209-be8b-38ddc0c4f6e7,b171b737-c57f-4624-a531-4bee0f49f09c,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Second Reading - Short Debate,2021-04-20,['reading-2'],6
76612,ocd-bill/02648e8a-7ffe-4209-be8b-38ddc0c4f6e7,HB 1477,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/02648e8a-7ffe-4209-be8b-38ddc0c4f6e7,69312186-1db4-4b8e-a71e-330174f96469,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
94093,ocd-bill/4d4fa413-09d4-49c7-9e68-3c80bb5a4b91,SB 1088,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/4d4fa413-09d4-49c7-9e68-3c80bb5a4b91,1e80b877-6827-41a6-9a49-60f93376de89,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Senate Floor Amendment No. 1 Re-assigned to Judiciary,2021-04-20,['referral-committee'],12
54510,ocd-bill/2e3ae7ef-633a-4eff-88b7-cc13d9261b33,HB 1460,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/2e3ae7ef-633a-4eff-88b7-cc13d9261b33,fe842243-b248-43b7-8f74-95d842f9bcc5,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
94091,ocd-bill/4d4fa413-09d4-49c7-9e68-3c80bb5a4b91,SB 1088,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/4d4fa413-09d4-49c7-9e68-3c80bb5a4b91,226c5aab-a969-4f17-a633-bbb7f663b89d,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Senate Floor Amendment No. 1 Assignments Refers to Insurance,2021-04-20,[],10
28279,ocd-bill/6bbe0fd9-0fac-48f4-9bec-61da4a99d46b,HB 1456,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/6bbe0fd9-0fac-48f4-9bec-61da4a99d46b,c299dfe4-b364-450b-9623-cade4e16eabd,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
27834,ocd-bill/38c08b9d-12a7-4331-9e58-0e71cccbe770,HB 1482,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/38c08b9d-12a7-4331-9e58-0e71cccbe770,9a1d5e9b-21b9-42e5-933c-93173f28c794,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Held on Calendar Order of Second Reading - Short Debate **,2021-04-20,['reading-2'],7
20432,ocd-bill/101f2dec-108c-4974-8708-f7d2fff675b8,HB 1472,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/101f2dec-108c-4974-8708-f7d2fff675b8,88608424-289d-40c8-9049-ac636fc7a01a,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 3 Referred to Rules Committee,2021-04-20,['referral-committee'],18
94092,ocd-bill/4d4fa413-09d4-49c7-9e68-3c80bb5a4b91,SB 1088,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/4d4fa413-09d4-49c7-9e68-3c80bb5a4b91,c0af5c66-1583-40b9-8fa8-f9b8d3da30be,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Senate Floor Amendment No. 1 Re-referred to Assignments,2021-04-20,['referral-committee'],11
83565,ocd-bill/3f33270a-8d66-47af-901e-4f2636533f90,HB 1443,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3f33270a-8d66-47af-901e-4f2636533f90,76660dd4-d845-4a07-a34e-13dfaf37d62a,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Lakesia Collins,2021-04-21,[],36
110289,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,HB 3497,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1a4ba856-bd23-4129-badf-523c0241771a,1de85d42-fc16-4f9c-888d-b94b1a24fa56,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,"Placed on Calendar Order of First Reading April 22, 2021",2021-04-21,['reading-1'],23
